"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5802","439 - https://stpancras.worlddutyfree.com/en/","chromium","Fri Mar 14 18:27:15 IST 2025","passed","Fri Mar 14 18:27:21 IST 2025","","LoadURL.spec.ts","",""
"","5777","572 - https://santorini.shopdutyfree.com/el/","chromium","Fri Mar 14 18:29:25 IST 2025","passed","Fri Mar 14 18:29:31 IST 2025","","LoadURL.spec.ts","",""
"","7872","156 - https://sochi.shopdutyfree.com/ru/","chromium","Fri Mar 14 18:21:54 IST 2025","passed","Fri Mar 14 18:22:02 IST 2025","","LoadURL.spec.ts","",""
"","15418","300 - https://santodomingo.shopdutyfree.com/es/","chromium","Fri Mar 14 18:24:56 IST 2025","passed","Fri Mar 14 18:25:12 IST 2025","","LoadURL.spec.ts","",""
"","5157","426 - https://london-stansted.worlddutyfree.com/en/","chromium","Fri Mar 14 18:27:05 IST 2025","passed","Fri Mar 14 18:27:10 IST 2025","","LoadURL.spec.ts","",""
"","6603","364 - https://saltlakecity.shopdutyfree.com/en/","chromium","Fri Mar 14 18:26:04 IST 2025","passed","Fri Mar 14 18:26:11 IST 2025","","LoadURL.spec.ts","",""
"","5689","277 - https://aruba.shopdutyfree.com/en/","chromium","Fri Mar 14 18:24:26 IST 2025","passed","Fri Mar 14 18:24:32 IST 2025","","LoadURL.spec.ts","",""
"","4658","473 - https://emporium.dufry.com/usa/","chromium","Fri Mar 14 18:27:51 IST 2025","passed","Fri Mar 14 18:27:55 IST 2025","","LoadURL.spec.ts","",""
"","5694","190 - https://mexicocity.shopdutyfree.com/es/","chromium","Fri Mar 14 18:22:33 IST 2025","passed","Fri Mar 14 18:22:38 IST 2025","","LoadURL.spec.ts","",""
"","5162","234 - https://mexicocity.shopdutyfree.com/es/","chromium","Fri Mar 14 18:23:12 IST 2025","passed","Fri Mar 14 18:23:17 IST 2025","","LoadURL.spec.ts","",""
"","7159","357 - https://chicagot5.shopdutyfree.com/en/","chromium","Fri Mar 14 18:25:54 IST 2025","passed","Fri Mar 14 18:26:01 IST 2025","","LoadURL.spec.ts","",""
"","5203","464 - https://dover-port.worlddutyfree.com/en/","chromium","Fri Mar 14 18:27:38 IST 2025","passed","Fri Mar 14 18:27:43 IST 2025","","LoadURL.spec.ts","",""
"","7677","373 - https://div6.shopdutyfree.com/","chromium","Fri Mar 14 18:26:11 IST 2025","passed","Fri Mar 14 18:26:19 IST 2025","","LoadURL.spec.ts","",""
"","6442","573 - https://corfu.shopdutyfree.com/en/","chromium","Fri Mar 14 18:29:25 IST 2025","passed","Fri Mar 14 18:29:31 IST 2025","","LoadURL.spec.ts","",""
"","12894","249 - https://leon.shopdutyfree.com/en/","chromium","Fri Mar 14 18:23:58 IST 2025","passed","Fri Mar 14 18:24:11 IST 2025","","LoadURL.spec.ts","",""
"","5432","351 - https://toronto.shopdutyfree.com/zh/","chromium","Fri Mar 14 18:25:49 IST 2025","passed","Fri Mar 14 18:25:54 IST 2025","","LoadURL.spec.ts","",""
"","5729","217 - https://buenosaires.shopdutyfree.com/es/","chromium","Fri Mar 14 18:22:56 IST 2025","passed","Fri Mar 14 18:23:02 IST 2025","","LoadURL.spec.ts","",""
"","5894","267 - https://samana.shopdutyfree.com/es/","chromium","Fri Mar 14 18:24:15 IST 2025","passed","Fri Mar 14 18:24:21 IST 2025","","LoadURL.spec.ts","",""
"","4200","246 - https://santiago.shopdutyfree.com/es/","chromium","Fri Mar 14 18:23:47 IST 2025","passed","Fri Mar 14 18:23:51 IST 2025","","LoadURL.spec.ts","",""
"","6688","397 - https://eurotunnelcalais.worlddutyfree.com/en/","chromium","Fri Mar 14 18:26:36 IST 2025","passed","Fri Mar 14 18:26:43 IST 2025","","LoadURL.spec.ts","",""
"","5346","209 - https://monterrey.shopdutyfree.com/en/","chromium","Fri Mar 14 18:22:49 IST 2025","passed","Fri Mar 14 18:22:55 IST 2025","","LoadURL.spec.ts","",""
"","5659","329 - https://sanford.shopdutyfree.com/en/","chromium","Fri Mar 14 18:25:27 IST 2025","passed","Fri Mar 14 18:25:33 IST 2025","","LoadURL.spec.ts","",""
"","4869","222 - https://aeroparque.shopdutyfree.com/en/","chromium","Fri Mar 14 18:23:01 IST 2025","passed","Fri Mar 14 18:23:06 IST 2025","","LoadURL.spec.ts","",""
"","6572","584 - https://zakynthos.shopdutyfree.com/el/","chromium","Fri Mar 14 18:29:36 IST 2025","passed","Fri Mar 14 18:29:43 IST 2025","","LoadURL.spec.ts","",""
"","6064","148 - https://stpetersburg.shopdutyfree.com/ru/","chromium","Fri Mar 14 18:21:43 IST 2025","passed","Fri Mar 14 18:21:49 IST 2025","","LoadURL.spec.ts","",""
"","5237","554 - https://accra.shopdutyfree.com/en/","chromium","Fri Mar 14 18:29:07 IST 2025","passed","Fri Mar 14 18:29:13 IST 2025","","LoadURL.spec.ts","",""
"","5529","525 - https://guarulhos.shopdutyfree.com/pt/","chromium","Fri Mar 14 18:28:39 IST 2025","passed","Fri Mar 14 18:28:44 IST 2025","","LoadURL.spec.ts","",""
"","6873","219 - https://aeroparque.shopdutyfree.com/es/","chromium","Fri Mar 14 18:22:58 IST 2025","passed","Fri Mar 14 18:23:05 IST 2025","","LoadURL.spec.ts","",""
"","5210","629 - https://istanbul-sabiha.shopdutyfree.com/en/","chromium","Fri Mar 14 18:30:33 IST 2025","passed","Fri Mar 14 18:30:38 IST 2025","","LoadURL.spec.ts","",""
"","8542","79 - https://div2.shopdutyfree.com/","chromium","Fri Mar 14 18:20:37 IST 2025","passed","Fri Mar 14 18:20:45 IST 2025","","LoadURL.spec.ts","",""
"","6017","33 - https://bilbao.shopdutyfree.com/es/","chromium","Fri Mar 14 18:19:52 IST 2025","passed","Fri Mar 14 18:19:58 IST 2025","","LoadURL.spec.ts","",""
"","6239","617 - https://martinique.shopdutyfree.com/en/","chromium","Fri Mar 14 18:30:16 IST 2025","passed","Fri Mar 14 18:30:22 IST 2025","","LoadURL.spec.ts","",""
"","5068","477 - https://emporium.dufry.com/rio/","chromium","Fri Mar 14 18:27:51 IST 2025","passed","Fri Mar 14 18:27:56 IST 2025","","LoadURL.spec.ts","",""
"","5549","282 - https://barbados.shopdutyfree.com/en/","chromium","Fri Mar 14 18:24:29 IST 2025","passed","Fri Mar 14 18:24:35 IST 2025","","LoadURL.spec.ts","",""
"","5009","270 - https://trinidadandtobago.shopdutyfree.com/en/","chromium","Fri Mar 14 18:24:19 IST 2025","passed","Fri Mar 14 18:24:24 IST 2025","","LoadURL.spec.ts","",""
"","6246","191 - https://montevideo.shopdutyfree.com/es/","chromium","Fri Mar 14 18:22:34 IST 2025","passed","Fri Mar 14 18:22:40 IST 2025","","LoadURL.spec.ts","",""
"","4875","378 - https://london-heathrow.worlddutyfree.com/en/","chromium","Fri Mar 14 18:26:18 IST 2025","passed","Fri Mar 14 18:26:23 IST 2025","","LoadURL.spec.ts","",""
"","5310","612 - https://bergamo.shopdutyfree.com/it/","chromium","Fri Mar 14 18:30:09 IST 2025","passed","Fri Mar 14 18:30:14 IST 2025","","LoadURL.spec.ts","",""
"","6244","324 - https://raleigh-durham.shopdutyfree.com/en/","chromium","Fri Mar 14 18:25:22 IST 2025","passed","Fri Mar 14 18:25:28 IST 2025","","LoadURL.spec.ts","",""
"","6587","591 - https://kavala.shopdutyfree.com/en/","chromium","Fri Mar 14 18:29:43 IST 2025","passed","Fri Mar 14 18:29:50 IST 2025","","LoadURL.spec.ts","",""
"","6295","147 - https://stpetersburg.shopdutyfree.com/en/","chromium","Fri Mar 14 18:21:42 IST 2025","passed","Fri Mar 14 18:21:49 IST 2025","","LoadURL.spec.ts","",""
"","6767","602 - https://athens.shopdutyfree.com/el/","chromium","Fri Mar 14 18:29:57 IST 2025","passed","Fri Mar 14 18:30:03 IST 2025","","LoadURL.spec.ts","",""
"","6043","595 - https://aktio.shopdutyfree.com/en/","chromium","Fri Mar 14 18:29:50 IST 2025","passed","Fri Mar 14 18:29:56 IST 2025","","LoadURL.spec.ts","",""
"","5863","547 - https://tanger.shopdutyfree.com/fr/","chromium","Fri Mar 14 18:29:02 IST 2025","passed","Fri Mar 14 18:29:07 IST 2025","","LoadURL.spec.ts","",""
"","6144","414 - https://london-gatwick.worlddutyfree.com/en/","chromium","Fri Mar 14 18:26:54 IST 2025","passed","Fri Mar 14 18:27:00 IST 2025","","LoadURL.spec.ts","",""
"","5606","580 - https://kos.shopdutyfree.com/el/","chromium","Fri Mar 14 18:29:32 IST 2025","passed","Fri Mar 14 18:29:37 IST 2025","","LoadURL.spec.ts","",""
"","4851","431 - https://manchester.worlddutyfree.com/en/","chromium","Fri Mar 14 18:27:10 IST 2025","passed","Fri Mar 14 18:27:15 IST 2025","","LoadURL.spec.ts","",""
"","7565","396 - https://eurotunnelcalais.worlddutyfree.com/en/","chromium","Fri Mar 14 18:26:36 IST 2025","passed","Fri Mar 14 18:26:43 IST 2025","","LoadURL.spec.ts","",""
"","4804","268 - https://samana.shopdutyfree.com/en/","chromium","Fri Mar 14 18:24:16 IST 2025","passed","Fri Mar 14 18:24:21 IST 2025","","LoadURL.spec.ts","",""
"","6975","372 - https://div5.shopdutyfree.com/","chromium","Fri Mar 14 18:26:11 IST 2025","passed","Fri Mar 14 18:26:18 IST 2025","","LoadURL.spec.ts","",""
"","6250","39 - https://malaga.shopdutyfree.com/en/","chromium","Fri Mar 14 18:19:58 IST 2025","passed","Fri Mar 14 18:20:05 IST 2025","","LoadURL.spec.ts","",""
"","5713","44 - https://valencia.shopdutyfree.com/es/","chromium","Fri Mar 14 18:20:03 IST 2025","passed","Fri Mar 14 18:20:08 IST 2025","","LoadURL.spec.ts","",""
"","5303","149 - https://stpetersburg.shopdutyfree.com/en/","chromium","Fri Mar 14 18:21:45 IST 2025","passed","Fri Mar 14 18:21:50 IST 2025","","LoadURL.spec.ts","",""
"","5537","462 - https://dover-port.worlddutyfree.com/en/","chromium","Fri Mar 14 18:27:37 IST 2025","passed","Fri Mar 14 18:27:43 IST 2025","","LoadURL.spec.ts","",""
"","4682","476 - https://emporium.dufry.com/hk/","chromium","Fri Mar 14 18:27:51 IST 2025","passed","Fri Mar 14 18:27:56 IST 2025","","LoadURL.spec.ts","",""
"","5767","245 - https://santiago.shopdutyfree.com/en/","chromium","Fri Mar 14 18:23:43 IST 2025","passed","Fri Mar 14 18:23:49 IST 2025","","LoadURL.spec.ts","",""
"","6731","596 - https://aktio.shopdutyfree.com/el/","chromium","Fri Mar 14 18:29:50 IST 2025","passed","Fri Mar 14 18:29:56 IST 2025","","LoadURL.spec.ts","",""
"","6261","306 - https://denver.shopdutyfree.com/en/","chromium","Fri Mar 14 18:24:58 IST 2025","passed","Fri Mar 14 18:25:04 IST 2025","","LoadURL.spec.ts","",""
"","5887","568 - https://chania.shopdutyfree.com/el/","chromium","Fri Mar 14 18:29:20 IST 2025","passed","Fri Mar 14 18:29:26 IST 2025","","LoadURL.spec.ts","",""
"","6212","320 - https://minneapolis.shopdutyfree.com/en/","chromium","Fri Mar 14 18:25:20 IST 2025","passed","Fri Mar 14 18:25:26 IST 2025","","LoadURL.spec.ts","",""
"","4749","451 - https://hull-port.worlddutyfree.com/en/","chromium","Fri Mar 14 18:27:26 IST 2025","passed","Fri Mar 14 18:27:31 IST 2025","","LoadURL.spec.ts","",""
"","5265","214 - https://montevideo.shopdutyfree.com/es/","chromium","Fri Mar 14 18:22:53 IST 2025","passed","Fri Mar 14 18:22:58 IST 2025","","LoadURL.spec.ts","",""
"","5455","524 - https://guarulhos.shopdutyfree.com/en/","chromium","Fri Mar 14 18:28:37 IST 2025","passed","Fri Mar 14 18:28:43 IST 2025","","LoadURL.spec.ts","",""
"","5719","314 - https://houston.shopdutyfree.com/en/","chromium","Fri Mar 14 18:25:12 IST 2025","passed","Fri Mar 14 18:25:17 IST 2025","","LoadURL.spec.ts","",""
"","5544","120 - https://zurich.shopdutyfree.com/en/","chromium","Fri Mar 14 18:21:14 IST 2025","passed","Fri Mar 14 18:21:20 IST 2025","","LoadURL.spec.ts","",""
"","5499","29 - https://lapalma.shopdutyfree.com/en/","chromium","Fri Mar 14 18:19:48 IST 2025","passed","Fri Mar 14 18:19:53 IST 2025","","LoadURL.spec.ts","",""
"","5673","548 - https://fez.shopdutyfree.com/en/","chromium","Fri Mar 14 18:29:02 IST 2025","passed","Fri Mar 14 18:29:07 IST 2025","","LoadURL.spec.ts","",""
"","5255","501 - https://confins.shopdutyfree.com/pt/","chromium","Fri Mar 14 18:28:17 IST 2025","passed","Fri Mar 14 18:28:22 IST 2025","","LoadURL.spec.ts","",""
"","5610","266 - https://santiagodeloscaballeros.shopdutyfree.com/en/","chromium","Fri Mar 14 18:24:15 IST 2025","passed","Fri Mar 14 18:24:20 IST 2025","","LoadURL.spec.ts","",""
"","5208","113 - https://zurich.shopdutyfree.com/en/","chromium","Fri Mar 14 18:21:08 IST 2025","passed","Fri Mar 14 18:21:13 IST 2025","","LoadURL.spec.ts","",""
"","4627","443 - https://liverpool-port.worlddutyfree.com/en/","chromium","Fri Mar 14 18:27:20 IST 2025","passed","Fri Mar 14 18:27:25 IST 2025","","LoadURL.spec.ts","",""
"","5786","119 - https://stockholm.shopdutyfree.com/sv/","chromium","Fri Mar 14 18:21:14 IST 2025","passed","Fri Mar 14 18:21:20 IST 2025","","LoadURL.spec.ts","",""
"","7461","56 - https://tenerifesur.shopdutyfree.com/es/","chromium","Fri Mar 14 18:20:14 IST 2025","passed","Fri Mar 14 18:20:21 IST 2025","","LoadURL.spec.ts","",""
"","6141","561 - https://rhodes.shopdutyfree.com/en/","chromium","Fri Mar 14 18:29:13 IST 2025","passed","Fri Mar 14 18:29:19 IST 2025","","LoadURL.spec.ts","",""
"","5508","290 - https://managua.shopdutyfree.com/es/","chromium","Fri Mar 14 18:24:38 IST 2025","failed","Fri Mar 14 18:24:43 IST 2025","","LoadURL.spec.ts","",""
"","5574","26 - https://jerez.shopdutyfree.com/es/","chromium","Fri Mar 14 18:19:45 IST 2025","passed","Fri Mar 14 18:19:50 IST 2025","","LoadURL.spec.ts","",""
"","5678","182 - https://ixtapa.shopdutyfree.com/es/","chromium","Fri Mar 14 18:22:25 IST 2025","passed","Fri Mar 14 18:22:30 IST 2025","","LoadURL.spec.ts","",""
"","6452","597 - https://athens.shopdutyfree.com/en/","chromium","Fri Mar 14 18:29:50 IST 2025","passed","Fri Mar 14 18:29:57 IST 2025","","LoadURL.spec.ts","",""
"","7736","481 - https://div8.shopdutyfree.com/","chromium","Fri Mar 14 18:27:56 IST 2025","passed","Fri Mar 14 18:28:03 IST 2025","","LoadURL.spec.ts","",""
"","5716","586 - https://skiathos.shopdutyfree.com/el/","chromium","Fri Mar 14 18:29:37 IST 2025","passed","Fri Mar 14 18:29:43 IST 2025","","LoadURL.spec.ts","",""
"","11795","6 - https://barcelona.shopdutyfree.com/es/","chromium","Fri Mar 14 18:19:15 IST 2025","passed","Fri Mar 14 18:19:27 IST 2025","","LoadURL.spec.ts","",""
"","5826","404 - https://glasgow-prestwick.worlddutyfree.com/en/","chromium","Fri Mar 14 18:26:43 IST 2025","passed","Fri Mar 14 18:26:49 IST 2025","","LoadURL.spec.ts","",""
"","4603","298 - https://santodomingo.shopdutyfree.com/es/","chromium","Fri Mar 14 18:24:46 IST 2025","passed","Fri Mar 14 18:24:51 IST 2025","","LoadURL.spec.ts","",""
"","6219","542 - https://agadir.shopdutyfree.com/en/","chromium","Fri Mar 14 18:28:55 IST 2025","passed","Fri Mar 14 18:29:02 IST 2025","","LoadURL.spec.ts","",""
"","4641","442 - https://worlddutyfree.com/en/","chromium","Fri Mar 14 18:27:20 IST 2025","passed","Fri Mar 14 18:27:25 IST 2025","","LoadURL.spec.ts","",""
"","5996","399 - https://eurotunnelfolkestone.worlddutyfree.com/en/","chromium","Fri Mar 14 18:26:38 IST 2025","passed","Fri Mar 14 18:26:44 IST 2025","","LoadURL.spec.ts","",""
"","6539","362 - https://chicago.shopdutyfree.com/en/","chromium","Fri Mar 14 18:26:01 IST 2025","passed","Fri Mar 14 18:26:08 IST 2025","","LoadURL.spec.ts","",""
"","5098","564 - https://heraklion.shopdutyfree.com/el/","chromium","Fri Mar 14 18:29:18 IST 2025","passed","Fri Mar 14 18:29:23 IST 2025","","LoadURL.spec.ts","",""
"","8110","111 - https://div2.shopdutyfree.com/","chromium","Fri Mar 14 18:21:06 IST 2025","passed","Fri Mar 14 18:21:14 IST 2025","","LoadURL.spec.ts","",""
"","5112","410 - https://leeds.worlddutyfree.com/en/","chromium","Fri Mar 14 18:26:49 IST 2025","passed","Fri Mar 14 18:26:54 IST 2025","","LoadURL.spec.ts","",""
"","5519","479 - https://emporium.dufry.com/ca/","chromium","Fri Mar 14 18:27:56 IST 2025","passed","Fri Mar 14 18:28:01 IST 2025","","LoadURL.spec.ts","",""
"","6550","628 - https://istanbul-sabiha.shopdutyfree.com/en/","chromium","Fri Mar 14 18:30:29 IST 2025","passed","Fri Mar 14 18:30:35 IST 2025","","LoadURL.spec.ts","",""
"","5817","251 - https://guayaquil.shopdutyfree.com/en/","chromium","Fri Mar 14 18:23:54 IST 2025","passed","Fri Mar 14 18:24:00 IST 2025","","LoadURL.spec.ts","",""
"","5699","315 - https://houston.shopdutyfree.com/en/","chromium","Fri Mar 14 18:25:12 IST 2025","passed","Fri Mar 14 18:25:17 IST 2025","","LoadURL.spec.ts","",""
"","5510","327 - https://seattle.shopdutyfree.com/en/","chromium","Fri Mar 14 18:25:26 IST 2025","passed","Fri Mar 14 18:25:32 IST 2025","","LoadURL.spec.ts","",""
"","5475","559 - https://praia.shopdutyfree.com/en/","chromium","Fri Mar 14 18:29:13 IST 2025","passed","Fri Mar 14 18:29:18 IST 2025","","LoadURL.spec.ts","",""
"","5359","210 - https://monterrey.shopdutyfree.com/es/","chromium","Fri Mar 14 18:22:50 IST 2025","passed","Fri Mar 14 18:22:56 IST 2025","","LoadURL.spec.ts","",""
"","6477","592 - https://kavala.shopdutyfree.com/el/","chromium","Fri Mar 14 18:29:43 IST 2025","passed","Fri Mar 14 18:29:49 IST 2025","","LoadURL.spec.ts","",""
"","5613","565 - https://thessaloniki.shopdutyfree.com/en/","chromium","Fri Mar 14 18:29:19 IST 2025","passed","Fri Mar 14 18:29:24 IST 2025","","LoadURL.spec.ts","",""
"","6673","387 - https://bristol.worlddutyfree.com/en/","chromium","Fri Mar 14 18:26:26 IST 2025","passed","Fri Mar 14 18:26:33 IST 2025","","LoadURL.spec.ts","",""
"","7115","137 - https://burgas.shopdutyfree.com/en/","chromium","Fri Mar 14 18:21:32 IST 2025","passed","Fri Mar 14 18:21:39 IST 2025","","LoadURL.spec.ts","",""
"","5302","518 - https://guarulhos.shopdutyfree.com/en/","chromium","Fri Mar 14 18:28:32 IST 2025","passed","Fri Mar 14 18:28:37 IST 2025","","LoadURL.spec.ts","",""
"","5255","555 - https://accra.shopdutyfree.com/en/","chromium","Fri Mar 14 18:29:08 IST 2025","passed","Fri Mar 14 18:29:13 IST 2025","","LoadURL.spec.ts","",""
"","6253","508 - https://florianopolis.shopdutyfree.com/en/","chromium","Fri Mar 14 18:28:24 IST 2025","passed","Fri Mar 14 18:28:30 IST 2025","","LoadURL.spec.ts","",""
"","5518","546 - https://tanger.shopdutyfree.com/en/","chromium","Fri Mar 14 18:29:01 IST 2025","passed","Fri Mar 14 18:29:07 IST 2025","","LoadURL.spec.ts","",""
"","5431","381 - https://aberdeen.worlddutyfree.com/en/","chromium","Fri Mar 14 18:26:21 IST 2025","passed","Fri Mar 14 18:26:26 IST 2025","","LoadURL.spec.ts","",""
"","7809","133 - https://sharjah.shopdutyfree.com/en/","chromium","Fri Mar 14 18:21:28 IST 2025","passed","Fri Mar 14 18:21:36 IST 2025","","LoadURL.spec.ts","",""
"","6851","489 - https://brasilia.shopdutyfree.com/pt/","chromium","Fri Mar 14 18:28:03 IST 2025","passed","Fri Mar 14 18:28:10 IST 2025","","LoadURL.spec.ts","",""
"","4432","229 - https://cordoba.mag2-uat.dufry.cloud/es/","chromium","Fri Mar 14 18:23:08 IST 2025","failed","Fri Mar 14 18:23:12 IST 2025","","LoadURL.spec.ts","",""
"","5305","532 - https://toulouse.shopdutyfree.com/fr/","chromium","Fri Mar 14 18:28:45 IST 2025","passed","Fri Mar 14 18:28:50 IST 2025","","LoadURL.spec.ts","",""
"","5908","15 - https://girona.shopdutyfree.com/en/","chromium","Fri Mar 14 18:19:35 IST 2025","passed","Fri Mar 14 18:19:41 IST 2025","","LoadURL.spec.ts","",""
"","6127","388 - https://cardiff.worlddutyfree.com/en/","chromium","Fri Mar 14 18:26:28 IST 2025","passed","Fri Mar 14 18:26:34 IST 2025","","LoadURL.spec.ts","",""
"","5951","571 - https://santorini.shopdutyfree.com/en/","chromium","Fri Mar 14 18:29:24 IST 2025","passed","Fri Mar 14 18:29:30 IST 2025","","LoadURL.spec.ts","",""
"","5909","189 - https://mexicocity.shopdutyfree.com/en/","chromium","Fri Mar 14 18:22:32 IST 2025","passed","Fri Mar 14 18:22:38 IST 2025","","LoadURL.spec.ts","",""
"","5802","418 - https://london-heathrow.worlddutyfree.com/en/","chromium","Fri Mar 14 18:26:59 IST 2025","passed","Fri Mar 14 18:27:04 IST 2025","","LoadURL.spec.ts","",""
"","7706","162 - https://krasnodar.shopdutyfree.com/ru/","chromium","Fri Mar 14 18:22:02 IST 2025","passed","Fri Mar 14 18:22:10 IST 2025","","LoadURL.spec.ts","",""
"","6099","449 - https://hull-port.worlddutyfree.com/en/","chromium","Fri Mar 14 18:27:25 IST 2025","passed","Fri Mar 14 18:27:31 IST 2025","","LoadURL.spec.ts","",""
"","6130","180 - https://guadalajara.shopdutyfree.com/es/","chromium","Fri Mar 14 18:22:23 IST 2025","passed","Fri Mar 14 18:22:29 IST 2025","","LoadURL.spec.ts","",""
"","5680","627 - https://casablanca.shopdutyfree.com/en/","chromium","Fri Mar 14 18:30:28 IST 2025","passed","Fri Mar 14 18:30:33 IST 2025","","LoadURL.spec.ts","",""
"","4328","51 - https://reus.shopdutyfree.com/en/","chromium","Fri Mar 14 18:20:09 IST 2025","passed","Fri Mar 14 18:20:14 IST 2025","","LoadURL.spec.ts","",""
"","5407","576 - https://corfu.shopdutyfree.com/el/","chromium","Fri Mar 14 18:29:29 IST 2025","passed","Fri Mar 14 18:29:34 IST 2025","","LoadURL.spec.ts","",""
"","5785","550 - https://cairo.shopdutyfree.com/en/","chromium","Fri Mar 14 18:29:03 IST 2025","passed","Fri Mar 14 18:29:09 IST 2025","","LoadURL.spec.ts","",""
"","5943","38 - https://menorca.shopdutyfree.com/es/","chromium","Fri Mar 14 18:19:57 IST 2025","passed","Fri Mar 14 18:20:03 IST 2025","","LoadURL.spec.ts","",""
"","6984","353 - https://toronto.shopdutyfree.com/","chromium","Fri Mar 14 18:25:51 IST 2025","passed","Fri Mar 14 18:25:58 IST 2025","","LoadURL.spec.ts","",""
"","5339","206 - https://guadalajara.shopdutyfree.com/es/","chromium","Fri Mar 14 18:22:47 IST 2025","passed","Fri Mar 14 18:22:52 IST 2025","","LoadURL.spec.ts","",""
"","5689","25 - https://jerez.shopdutyfree.com/en/","chromium","Fri Mar 14 18:19:45 IST 2025","passed","Fri Mar 14 18:19:50 IST 2025","","LoadURL.spec.ts","",""
"","5749","440 - https://edinburgh.worlddutyfree.com/en/","chromium","Fri Mar 14 18:27:16 IST 2025","passed","Fri Mar 14 18:27:22 IST 2025","","LoadURL.spec.ts","",""
"","8360","78 - https://div2.shopdutyfree.com/","chromium","Fri Mar 14 18:20:35 IST 2025","passed","Fri Mar 14 18:20:43 IST 2025","","LoadURL.spec.ts","",""
"","4407","379 - https://london-heathrow.worlddutyfree.com/en/","chromium","Fri Mar 14 18:26:19 IST 2025","passed","Fri Mar 14 18:26:23 IST 2025","","LoadURL.spec.ts","",""
"","7036","58 - https://santander.shopdutyfree.com/es/","chromium","Fri Mar 14 18:20:14 IST 2025","passed","Fri Mar 14 18:20:21 IST 2025","","LoadURL.spec.ts","",""
"","6488","131 - https://amman.shopdutyfree.com/en/","chromium","Fri Mar 14 18:21:26 IST 2025","passed","Fri Mar 14 18:21:32 IST 2025","","LoadURL.spec.ts","",""
"","9350","625 - https://div9.shopdutyfree.com/","chromium","Fri Mar 14 18:30:26 IST 2025","passed","Fri Mar 14 18:30:35 IST 2025","","LoadURL.spec.ts","",""
"","5753","278 - https://santacruz.shopdutyfree.com/es/","chromium","Fri Mar 14 18:24:26 IST 2025","passed","Fri Mar 14 18:24:32 IST 2025","","LoadURL.spec.ts","",""
"","4688","97 - https://stockholm.shopdutyfree.com/sv/","chromium","Fri Mar 14 18:20:54 IST 2025","passed","Fri Mar 14 18:20:59 IST 2025","","LoadURL.spec.ts","",""
"","6221","32 - https://santiagodecompostela.shopdutyfree.com/es/","chromium","Fri Mar 14 18:19:50 IST 2025","passed","Fri Mar 14 18:19:57 IST 2025","","LoadURL.spec.ts","",""
"","5929","199 - https://cancun.shopdutyfree.com/en/","chromium","Fri Mar 14 18:22:41 IST 2025","passed","Fri Mar 14 18:22:47 IST 2025","","LoadURL.spec.ts","",""
"","6440","129 - https://kuwait.shopdutyfree.com/en/","chromium","Fri Mar 14 18:21:22 IST 2025","passed","Fri Mar 14 18:21:29 IST 2025","","LoadURL.spec.ts","",""
"","7249","356 - https://chicagot5.shopdutyfree.com/en/","chromium","Fri Mar 14 18:25:54 IST 2025","passed","Fri Mar 14 18:26:01 IST 2025","","LoadURL.spec.ts","",""
"","6426","110 - https://zurich.shopdutyfree.com/en/","chromium","Fri Mar 14 18:21:06 IST 2025","passed","Fri Mar 14 18:21:12 IST 2025","","LoadURL.spec.ts","",""
"","4676","230 - https://cordoba.mag2-uat.dufry.cloud/en/","chromium","Fri Mar 14 18:23:08 IST 2025","failed","Fri Mar 14 18:23:13 IST 2025","","LoadURL.spec.ts","",""
"","4586","297 - https://santodomingo.shopdutyfree.com/en/","chromium","Fri Mar 14 18:24:46 IST 2025","passed","Fri Mar 14 18:24:51 IST 2025","","LoadURL.spec.ts","",""
"","4798","123 - https://zurich.shopdutyfree.com/de/","chromium","Fri Mar 14 18:21:17 IST 2025","passed","Fri Mar 14 18:21:22 IST 2025","","LoadURL.spec.ts","",""
"","13777","248 - https://acapulco.shopdutyfree.com/es/","chromium","Fri Mar 14 18:23:56 IST 2025","passed","Fri Mar 14 18:24:10 IST 2025","","LoadURL.spec.ts","",""
"","4654","11 - https://madrid.shopdutyfree.com/en/","chromium","Fri Mar 14 18:19:31 IST 2025","passed","Fri Mar 14 18:19:35 IST 2025","","LoadURL.spec.ts","",""
"","5841","346 - https://vancouver.shopdutyfree.com/","chromium","Fri Mar 14 18:25:45 IST 2025","passed","Fri Mar 14 18:25:51 IST 2025","","LoadURL.spec.ts","",""
"","5079","86 - https://stockholm.shopdutyfree.com/en/","chromium","Fri Mar 14 18:20:44 IST 2025","passed","Fri Mar 14 18:20:49 IST 2025","","LoadURL.spec.ts","",""
"","5844","9 - https://madrid.shopdutyfree.com/en/","chromium","Fri Mar 14 18:19:30 IST 2025","passed","Fri Mar 14 18:19:35 IST 2025","","LoadURL.spec.ts","",""
"","4933","212 - https://puertovallarta.shopdutyfree.com/es/","chromium","Fri Mar 14 18:22:52 IST 2025","passed","Fri Mar 14 18:22:57 IST 2025","","LoadURL.spec.ts","",""
"","5103","557 - https://abidjan.shopdutyfree.com/fr/","chromium","Fri Mar 14 18:29:09 IST 2025","passed","Fri Mar 14 18:29:14 IST 2025","","LoadURL.spec.ts","",""
